IPAD_DB_ID,Name,Targeting-protein,Research models,Ref. Link,Molecular Formula,Molecular Weight,IUPAC Name,InChI,InChI Key,Canonical SMILES,,,,
D01367,Gentamicin Sulfate,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C60H125N15O25S,1488.8 g/mol,"(2R,3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2R,3R,6S)-3-amino-6-[(1R)-1-aminoethyl]oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol;(2R,3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2R,3R,6S)-3-amino-6-(aminomethyl)oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol;(2R,3R,4R,5R)-2-[(1S,2S,3R,4S,6R)-4,6-diamino-3-[(2R,3R,6S)-3-amino-6-[(1R)-1-(methylamino)ethyl]oxan-2-yl]oxy-2-hydroxycyclohexyl]oxy-5-methyl-4-(methylamino)oxane-3,5-diol;sulfuric acid","InChI=1S/C21H43N5O7.C20H41N5O7.C19H39N5O7.H2O4S/c1-9(25-3)13-6-5-10(22)19(31-13)32-16-11(23)7-12(24)17(14(16)27)33-20-15(28)18(26-4)21(2,29)8-30-20;1-8(21)12-5-4-9(22)18(30-12)31-15-10(23)6-11(24)16(13(15)26)32-19-14(27)17(25-3)20(2,28)7-29-19;1-19(27)7-28-18(13(26)16(19)24-2)31-15-11(23)5-10(22)14(12(15)25)30-17-9(21)4-3-8(6-20)29-17;1-5(2,3)4/h9-20,25-29H,5-8,22-24H2,1-4H3;8-19,25-28H,4-7,21-24H2,1-3H3;8-18,24-27H,3-7,20-23H2,1-2H3;(H2,1,2,3,4)/t9-,10-,11+,12-,13+,14+,15-,16-,17+,18-,19-,20-,21+;8-,9-,10+,11-,12+,13+,14-,15-,16+,17-,18-,19-,20+;8-,9+,10-,11+,12-,13+,14+,15-,16+,17+,18+,19-;/m110./s1",RDEIXVOBVLKYNT-HDZPSJEVSA-N,CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)N.CC(C1CCC(C(O1)OC2C(CC(C(C2O)OC3C(C(C(CO3)(C)O)NC)O)N)N)N)NC.CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CCC(O3)CN)N)N)N)O.OS(=O)(=O)O,,,,
D01368,Everolimus,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C53H83NO14,958.2 g/mol,"(1R,9S,12S,15R,16E,18R,19R,21R,23S,24E,26E,28E,30S,32S,35R)-1,18-dihydroxy-12-[(2R)-1-[(1S,3R,4R)-4-(2-hydroxyethoxy)-3-methoxycyclohexyl]propan-2-yl]-19,30-dimethoxy-15,17,21,23,29,35-hexamethyl-11,36-dioxa-4-azatricyclo[30.3.1.04,9]hexatriaconta-16,24,26,28-tetraene-2,3,10,14,20-pentone","InChI=1S/C53H83NO14/c1-32-16-12-11-13-17-33(2)44(63-8)30-40-21-19-38(7)53(62,68-40)50(59)51(60)54-23-15-14-18-41(54)52(61)67-45(35(4)28-39-20-22-43(66-25-24-55)46(29-39)64-9)31-42(56)34(3)27-37(6)48(58)49(65-10)47(57)36(5)26-32/h11-13,16-17,27,32,34-36,38-41,43-46,48-49,55,58,62H,14-15,18-26,28-31H2,1-10H3/b13-11+,16-12+,33-17+,37-27+/t32-,34-,35-,36-,38-,39+,40+,41+,43-,44+,45+,46-,48-,49+,53-/m1/s1",HKVAMNSJSFKALM-GKUWKFKPSA-N,CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OCCO)C)C)O)OC)C)C)C)OC,,,,
D01369,Nitrofurantoin,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C8H6N4O5,238.16 g/mol,"1-[(E)-(5-nitrofuran-2-yl)methylideneamino]imidazolidine-2,4-dione","InChI=1S/C8H6N4O5/c13-6-4-11(8(14)10-6)9-3-5-1-2-7(17-5)12(15)16/h1-3H,4H2,(H,10,13,14)/b9-3+",NXFQHRVNIOXGAQ-YCRREMRBSA-N,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],,,,
D01370,Flibanserin,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C20H21F3N4O,390.4 g/mol,3-[2-[4-[3-(trifluoromethyl)phenyl]piperazin-1-yl]ethyl]-1H-benzimidazol-2-one,"InChI=1S/C20H21F3N4O/c21-20(22,23)15-4-3-5-16(14-15)26-11-8-25(9-12-26)10-13-27-18-7-2-1-6-17(18)24-19(27)28/h1-7,14H,8-13H2,(H,24,28)",PPRRDFIXUUSXRA-UHFFFAOYSA-N,C1CN(CCN1CCN2C3=CC=CC=C3NC2=O)C4=CC=CC(=C4)C(F)(F)F,,,,
D01371,PNU282987,Aβ,In astrocytes,https://doi.org/10.3892/mmr.2020.11132,C14H17ClN2O,264.75 g/mol,N-[(3R)-1-azabicyclo[2.2.2]octan-3-yl]-4-chlorobenzamide,"InChI=1S/C14H17ClN2O/c15-12-3-1-11(2-4-12)14(18)16-13-9-17-7-5-10(13)6-8-17/h1-4,10,13H,5-9H2,(H,16,18)/t13-/m0/s1",WECKJONDRAUFDD-ZDUSSCGKSA-N,C1CN2CCC1C(C2)NC(=O)C3=CC=C(C=C3)Cl,,,,
D01372,RS-0406,Aβ,Molecular docking,https://doi.org/10.1021/acs.jpcb.7b05189,"	
C16H14N4O2","	
294.31 g/mol",3-[[6-(3-hydroxyanilino)pyridazin-3-yl]amino]phenol,"InChI=1S/C16H14N4O2/c21-13-5-1-3-11(9-13)17-15-7-8-16(20-19-15)18-12-4-2-6-14(22)10-12/h1-10,21-22H,(H,17,19)(H,18,20)",GYNDFOLSPPBBIK-UHFFFAOYSA-N,C1=CC(=CC(=C1)O)NC2=NN=C(C=C2)NC3=CC(=CC=C3)O,,,,
D01373,CRID3,Aβ,In SH-APP and CHME5 cell,https://doi.org/10.3389/fnagi.2019.00342,C20H24N2O5S,404.5 g/mol,"1-(1,2,3,5,6,7-hexahydro-s-indacen-4-yl)-3-[4-(2-hydroxypropan-2-yl)furan-2-yl]sulfonylurea","InChI=1S/C20H24N2O5S/c1-20(2,24)14-10-17(27-11-14)28(25,26)22-19(23)21-18-15-7-3-5-12(15)9-13-6-4-8-16(13)18/h9-11,24H,3-8H2,1-2H3,(H2,21,22,23)",HUUSXLKCTQDPGL-UHFFFAOYSA-N,CC(C)(C1=COC(=C1)S(=O)(=O)NC(=O)NC2=C3CCCC3=CC4=C2CCC4)O,,,,
D01374,Ac-YVAD-cmk,AR,"In PC-12 cell, in Drosophila, ",https://doi.org/10.1093/hmg/ddl135,C24H33ClN4O8,541.0 g/mol,(3S)-3-[[(2S)-2-[[(2S)-2-[[(2S)-2-acetamido-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylbutanoyl]amino]propanoyl]amino]-5-chloro-4-oxopentanoic acid,"InChI=1S/C24H33ClN4O8/c1-12(2)21(24(37)26-13(3)22(35)28-17(10-20(33)34)19(32)11-25)29-23(36)18(27-14(4)30)9-15-5-7-16(31)8-6-15/h5-8,12-13,17-18,21,31H,9-11H2,1-4H3,(H,26,37)(H,27,30)(H,28,35)(H,29,36)(H,33,34)/t13-,17-,18-,21-/m0/s1",UOUBHJRCKHLGFB-DGJUNBOTSA-N,CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)CCl)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C,,,,
D01375,Ac-YVAD-cmk,Htt,"In PC-12 cell, in Drosophila, ",https://doi.org/10.1093/hmg/ddl135,C24H33ClN4O8,541.0 g/mol,(3S)-3-[[(2S)-2-[[(2S)-2-[[(2S)-2-acetamido-3-(4-hydroxyphenyl)propanoyl]amino]-3-methylbutanoyl]amino]propanoyl]amino]-5-chloro-4-oxopentanoic acid,"InChI=1S/C24H33ClN4O8/c1-12(2)21(24(37)26-13(3)22(35)28-17(10-20(33)34)19(32)11-25)29-23(36)18(27-14(4)30)9-15-5-7-16(31)8-6-15/h5-8,12-13,17-18,21,31H,9-11H2,1-4H3,(H,26,37)(H,27,30)(H,28,35)(H,29,36)(H,33,34)/t13-,17-,18-,21-/m0/s1",UOUBHJRCKHLGFB-DGJUNBOTSA-N,CC(C)C(C(=O)NC(C)C(=O)NC(CC(=O)O)C(=O)CCl)NC(=O)C(CC1=CC=C(C=C1)O)NC(=O)C,,,,
D01376,Methylcobalamin,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C63H91CoN13O14P,1344.4 g/mol,"carbanide;cobalt(3+);[(2R,3S,4R,5S)-5-(5,6-dimethylbenzimidazol-1-yl)-4-hydroxy-2-(hydroxymethyl)oxolan-3-yl] 1-[3-[(1R,2R,3R,5Z,7S,10Z,12S,13S,15Z,17S,18S,19R)-2,13,18-tris(2-amino-2-oxoethyl)-7,12,17-tris(3-amino-3-oxopropyl)-3,5,8,8,13,15,18,19-octamethyl-2,7,12,17-tetrahydro-1H-corrin-24-id-3-yl]propanoylamino]propan-2-yl phosphate","InChI=1S/C62H90N13O14P.CH3.Co/c1-29-20-39-40(21-30(29)2)75(28-70-39)57-52(84)53(41(27-76)87-57)89-90(85,86)88-31(3)26-69-49(83)18-19-59(8)37(22-46(66)80)56-62(11)61(10,25-48(68)82)36(14-17-45(65)79)51(74-62)33(5)55-60(9,24-47(67)81)34(12-15-43(63)77)38(71-55)23-42-58(6,7)35(13-16-44(64)78)50(72-42)32(4)54(59)73-56;;/h20-21,23,28,31,34-37,41,52-53,56-57,76,84H,12-19,22,24-27H2,1-11H3,(H15,63,64,65,66,67,68,69,71,72,73,74,77,78,79,80,81,82,83,85,86);1H3;/q;-1;+3/p-2/t31?,34-,35-,36-,37+,41-,52-,53-,56-,57+,59-,60+,61+,62+;;/m1../s1",ZFLASALABLFSNM-WYVZQNDMSA-L,[CH3-].CC1=CC2=C(C=C1C)N(C=N2)C3C(C(C(O3)CO)OP(=O)([O-])OC(C)CNC(=O)CCC4(C(C5C6(C(C(C(=C(C7=NC(=CC8=NC(=C(C4=N5)C)C(C8(C)C)CCC(=O)N)C(C7(C)CC(=O)N)CCC(=O)N)C)[N-]6)CCC(=O)N)(C)CC(=O)N)C)CC(=O)N)C)O.[Co+3],,,,
D01377,Erythrosine B,Aβ,In SH-SY5Y cell,https://doi.org/10.1371/journal.pone.0025752,"	
C20H6I4Na2O5",879.9 g/mol,"disodium;2',4',5',7'-tetraiodo-3-oxospiro[2-benzofuran-1,9'-xanthene]-3',6'-diolate","InChI=1S/C20H8I4O5.2Na/c21-11-5-9-17(13(23)15(11)25)28-18-10(6-12(22)16(26)14(18)24)20(9)8-4-2-1-3-7(8)19(27)29-20;;/h1-6,25-26H;;/q;2*+1/p-2",RAGZEDHHTPQLAI-UHFFFAOYSA-L,C1=CC=C2C(=C1)C(=O)OC23C4=CC(=C(C(=C4OC5=C(C(=C(C=C35)I)[O-])I)I)[O-])I.[Na+].[Na+],,,,
D01378,ALZ-801,Aβ,In C57BL/6 mice,https://doi.org/10.1007/s40262-017-0608-3,C8H18N2O4S,238.31 g/mol,3-[[(2S)-2-amino-3-methylbutanoyl]amino]propane-1-sulfonic acid,"InChI=1S/C8H18N2O4S/c1-6(2)7(9)8(11)10-4-3-5-15(12,13)14/h6-7H,3-5,9H2,1-2H3,(H,10,11)(H,12,13,14)/t7-/m0/s1",NRZRFNYKMSAZBI-ZETCQYMHSA-N,CC(C)C(C(=O)NCCCS(=O)(=O)O)N,,,,
D01379,Punicalagin,αSA53T,"In PC12 cells, molecular docking, in vitro",https://doi.org/10.3389/fchem.2018.00181,C48H28O30,1084.7 g/mol,"(1R,35R,38R,55S)-6,7,8,11,12,23,24,27,28,29,37,43,44,45,48,49,50-heptadecahydroxy-2,14,21,33,36,39,54-heptaoxaundecacyclo[33.20.0.04,9.010,19.013,18.016,25.017,22.026,31.038,55.041,46.047,52]pentapentaconta-4,6,8,10,12,16,18,22,24,26,28,30,41,43,45,47,49,51-octadecaene-3,15,20,32,40,53-hexone","InChI=1S/C48H28O30/c49-10-1-6-17(31(59)27(10)55)19-23-21-22-24(47(70)76-38(21)35(63)33(19)61)20(34(62)36(64)39(22)75-46(23)69)18-9(4-13(52)28(56)32(18)60)43(66)74-37-14(5-72-42(6)65)73-48(71)41-40(37)77-44(67)7-2-11(50)25(53)29(57)15(7)16-8(45(68)78-41)3-12(51)26(54)30(16)58/h1-4,14,37,40-41,48-64,71H,5H2/t14-,37-,40+,41-,48?/m1/s1",ZJVUMAFASBFUBG-UYMKNUMKSA-N,C1C2C(C3C(C(O2)O)OC(=O)C4=CC(=C(C(=C4C5=C(C(=C(C=C5C(=O)O3)O)O)O)O)O)O)OC(=O)C6=CC(=C(C(=C6C7=C(C(=C8C9=C7C(=O)OC2=C(C(=C(C3=C(C(=C(C=C3C(=O)O1)O)O)O)C(=C92)C(=O)O8)O)O)O)O)O)O)O,,,,
D01380,Verubecestat,β-site amyloid precursor protein cleaving enzyme 1 (BACE1) ,"Pharmacokinetic study, in SD rats",https://doi.org/10.1002/bmc.4715,C17H17F2N5O3S,409.4 g/mol,"N-[3-[(5R)-3-amino-2,5-dimethyl-1,1-dioxo-6H-1,2,4-thiadiazin-5-yl]-4-fluorophenyl]-5-fluoropyridine-2-carboxamide","InChI=1S/C17H17F2N5O3S/c1-17(9-28(26,27)24(2)16(20)23-17)12-7-11(4-5-13(12)19)22-15(25)14-6-3-10(18)8-21-14/h3-8H,9H2,1-2H3,(H2,20,23)(H,22,25)/t17-/m0/s1",YHYKUSGACIYRML-KRWDZBQOSA-N,CC1(CS(=O)(=O)N(C(=N1)N)C)C2=C(C=CC(=C2)NC(=O)C3=NC=C(C=C3)F)F,,,,
D01381,Ascorbic acid,IAPP,"Molecular docking, in RIN-m5f Cells",https://doi.org/10.1021/acs.molpharmaceut.7b01009,C6H8O6,176.12 g/mol,"(2R)-2-[(1S)-1,2-dihydroxyethyl]-3,4-dihydroxy-2H-furan-5-one","InChI=1S/C6H8O6/c7-1-2(8)5-3(9)4(10)6(11)12-5/h2,5,7-10H,1H2/t2-,5+/m0/s1",CIWBSHSKHKDKBQ-JLAZNSOCSA-N,C(C(C1C(=C(C(=O)O1)O)O)O)O,,,,
D01382,Doxycycline,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C22H24N2O8,444.4 g/mol,"(4S,4aR,5S,5aR,6R,12aR)-4-(dimethylamino)-1,5,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4a,5,5a,6-tetrahydro-4H-tetracene-2-carboxamide","InChI=1S/C22H24N2O8/c1-7-8-5-4-6-9(25)11(8)16(26)12-10(7)17(27)14-15(24(2)3)18(28)13(21(23)31)20(30)22(14,32)19(12)29/h4-7,10,14-15,17,25-27,30,32H,1-3H3,(H2,23,31)/t7-,10+,14+,15-,17-,22-/m0/s1",SGKRLCUYIXIAHR-AKNGSSGZSA-N,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,,,,
D01383,Tetracycline,Aβ1-40,"IMR32 human neuroblastoma cells, ",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1220570/,C22H24N2O8,444.4 g/mol,"(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide","InChI=1S/C22H24N2O8/c1-21(31)8-5-4-6-11(25)12(8)16(26)13-9(21)7-10-15(24(2)3)17(27)14(20(23)30)19(29)22(10,32)18(13)28/h4-6,9-10,15,25-26,29,31-32H,7H2,1-3H3,(H2,23,30)/t9-,10-,15-,21+,22-/m0/s1",NWXMGUDVXFXRIG-WESIUVDSSA-N,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,,,,
D01384,Tetracycline,Aβ42 Fibril,Molecular Docking,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7139307/,C22H24N2O8,444.4 g/mol,"(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide","InChI=1S/C22H24N2O8/c1-21(31)8-5-4-6-11(25)12(8)16(26)13-9(21)7-10-15(24(2)3)17(27)14(20(23)30)19(29)22(10,32)18(13)28/h4-6,9-10,15,25-26,29,31-32H,7H2,1-3H3,(H2,23,30)/t9-,10-,15-,21+,22-/m0/s1",NWXMGUDVXFXRIG-WESIUVDSSA-N,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,,,,
D01385,Tetracycline,fAβ1–40,,https://doi.org/10.1016/j.bbadis.2004.06.008,C22H24N2O8,444.4 g/mol,"(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide","InChI=1S/C22H24N2O8/c1-21(31)8-5-4-6-11(25)12(8)16(26)13-9(21)7-10-15(24(2)3)17(27)14(20(23)30)19(29)22(10,32)18(13)28/h4-6,9-10,15,25-26,29,31-32H,7H2,1-3H3,(H2,23,30)/t9-,10-,15-,21+,22-/m0/s1",NWXMGUDVXFXRIG-WESIUVDSSA-N,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,,,,
D01386,Tetracycline,fAβ1–42,,https://doi.org/10.1016/j.bbadis.2004.06.008,C22H24N2O8,444.4 g/mol,"(4S,4aS,5aS,6S,12aR)-4-(dimethylamino)-1,6,10,11,12a-pentahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide","InChI=1S/C22H24N2O8/c1-21(31)8-5-4-6-11(25)12(8)16(26)13-9(21)7-10-15(24(2)3)17(27)14(20(23)30)19(29)22(10,32)18(13)28/h4-6,9-10,15,25-26,29,31-32H,7H2,1-3H3,(H2,23,30)/t9-,10-,15-,21+,22-/m0/s1",NWXMGUDVXFXRIG-WESIUVDSSA-N,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,,,,
D01387,Oxytetracycline,Aβ1-40,"IMR32 human neuroblastoma cells, ",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1220570/,C22H24N2O9,460.4 g/mol,"(4S,4aR,5S,5aR,6S,12aR)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide","InChI=1S/C22H24N2O9/c1-21(32)7-5-4-6-8(25)9(7)15(26)10-12(21)17(28)13-14(24(2)3)16(27)11(20(23)31)19(30)22(13,33)18(10)29/h4-6,12-14,17,25-26,28,30,32-33H,1-3H3,(H2,23,31)/t12-,13-,14+,17+,21-,22+/m1/s1",OWFJMIVZYSDULZ-PXOLEDIWSA-N,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,,,
D01388,Oxytetracycline,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C22H24N2O9,460.4 g/mol,"(4S,4aR,5S,5aR,6S,12aR)-4-(dimethylamino)-1,5,6,10,11,12a-hexahydroxy-6-methyl-3,12-dioxo-4,4a,5,5a-tetrahydrotetracene-2-carboxamide","InChI=1S/C22H24N2O9/c1-21(32)7-5-4-6-8(25)9(7)15(26)10-12(21)17(28)13-14(24(2)3)16(27)11(20(23)31)19(30)22(13,33)18(10)29/h4-6,12-14,17,25-26,28,30,32-33H,1-3H3,(H2,23,31)/t12-,13-,14+,17+,21-,22+/m1/s1",OWFJMIVZYSDULZ-PXOLEDIWSA-N,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O,,,,
D01389,Meloxicam,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C14H13N3O4S2,351.4 g/mol,"4-hydroxy-2-methyl-N-(5-methyl-1,3-thiazol-2-yl)-1,1-dioxo-1λ6,2-benzothiazine-3-carboxamide","InChI=1S/C14H13N3O4S2/c1-8-7-15-14(22-8)16-13(19)11-12(18)9-5-3-4-6-10(9)23(20,21)17(11)2/h3-7,18H,1-2H3,(H,15,16,19)",ZRVUJXDFFKFLMG-UHFFFAOYSA-N,CC1=CN=C(S1)NC(=O)C2=C(C3=CC=CC=C3S(=O)(=O)N2C)O,,,,
D01390,Leucomethylthioninium/hydromethylthionine (LMT),Aβ,,https://doi.org/10.1080/14656566.2020.1719066,C16H21N3S+2,287.4 g/mol,[7-(dimethylazaniumyl)-10H-phenothiazin-3-yl]-dimethylazanium,"InChI=1S/C16H19N3S/c1-18(2)11-5-7-13-15(9-11)20-16-10-12(19(3)4)6-8-14(16)17-13/h5-10,17H,1-4H3/p+2",QTWZICCBKBYHDM-UHFFFAOYSA-P,C[NH+](C)C1=CC2=C(C=C1)NC3=C(S2)C=C(C=C3)[NH+](C)C,,,,
D01391,Dengzhan Shengmai,Aβ40,"In APP/PS1 mice, in C57BL/6 mice, Molecular docking, in vitro",https://doi.org/10.1016/j.biopha.2019.109682,,,,,,,,,,
D01392,Dengzhan Shengmai,Aβ42,"In APP/PS1 mice, in C57BL/6 mice, Molecular docking, in vitro",https://doi.org/10.1016/j.biopha.2019.109682,,,,,,,,,,
D01393,TMPyP,Aβ,"In SH-SY5Y cells, molecular docking",https://doi.org/10.1021/acsomega.7b00877,C44H38N8+4,678.8 g/mol,"5,10,15,20-tetrakis(1-methylpyridin-1-ium-4-yl)-21,23-dihydroporphyrin","InChI=1S/C44H37N8/c1-49-21-13-29(14-22-49)41-33-5-7-35(45-33)42(30-15-23-50(2)24-16-30)37-9-11-39(47-37)44(32-19-27-52(4)28-20-32)40-12-10-38(48-40)43(36-8-6-34(41)46-36)31-17-25-51(3)26-18-31/h5-28H,1-4H3,(H,45,46,47,48)/q+3/p+1",ABCGFHPGHXSVKI-UHFFFAOYSA-O,C[N+]1=CC=C(C=C1)C2=C3C=CC(=C(C4=NC(=C(C5=CC=C(N5)C(=C6C=CC2=N6)C7=CC=[N+](C=C7)C)C8=CC=[N+](C=C8)C)C=C4)C9=CC=[N+](C=C9)C)N3,,,,
D01394,Rifampicin,fAβ1–40,,https://doi.org/10.1016/j.bbadis.2004.06.008,C43H58N4O12,822.9 g/mol,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate","InChI=1S/C43H58N4O12/c1-21-12-11-13-22(2)42(55)45-33-28(20-44-47-17-15-46(9)16-18-47)37(52)30-31(38(33)53)36(51)26(6)40-32(30)41(54)43(8,59-40)57-19-14-29(56-10)23(3)39(58-27(7)48)25(5)35(50)24(4)34(21)49/h11-14,19-21,23-25,29,34-35,39,49-53H,15-18H2,1-10H3,(H,45,55)/b12-11+,19-14+,22-13-,44-20+/t21-,23+,24+,25+,29-,34-,35+,39+,43-/m0/s1",JQXXHWHPUNPDRT-WLSIYKJHSA-N,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,,,,
D01395,Rifampicin,fAβ1–42,,https://doi.org/10.1016/j.bbadis.2004.06.008,C43H58N4O12,822.9 g/mol,"[(7S,9E,11S,12R,13S,14R,15R,16R,17S,18S,19E,21Z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(E)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate","InChI=1S/C43H58N4O12/c1-21-12-11-13-22(2)42(55)45-33-28(20-44-47-17-15-46(9)16-18-47)37(52)30-31(38(33)53)36(51)26(6)40-32(30)41(54)43(8,59-40)57-19-14-29(56-10)23(3)39(58-27(7)48)25(5)35(50)24(4)34(21)49/h11-14,19-21,23-25,29,34-35,39,49-53H,15-18H2,1-10H3,(H,45,55)/b12-11+,19-14+,22-13-,44-20+/t21-,23+,24+,25+,29-,34-,35+,39+,43-/m0/s1",JQXXHWHPUNPDRT-WLSIYKJHSA-N,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C)C,,,,
D01396,Raltitrexed,Aβ42,Molecular docking,https://doi.org/10.1021/acsami.0c07745,C21H22N4O6S,458.5 g/mol,(2S)-2-[[5-[methyl-[(2-methyl-4-oxo-3H-quinazolin-6-yl)methyl]amino]thiophene-2-carbonyl]amino]pentanedioic acid,"InChI=1S/C21H22N4O6S/c1-11-22-14-4-3-12(9-13(14)19(28)23-11)10-25(2)17-7-6-16(32-17)20(29)24-15(21(30)31)5-8-18(26)27/h3-4,6-7,9,15H,5,8,10H2,1-2H3,(H,24,29)(H,26,27)(H,30,31)(H,22,23,28)/t15-/m0/s1",IVTVGDXNLFLDRM-HNNXBMFYSA-N,CC1=NC2=C(C=C(C=C2)CN(C)C3=CC=C(S3)C(=O)NC(CCC(=O)O)C(=O)O)C(=O)N1,,,,
D01397,REV-ERBβ,fAβ1-42,"In 5XFAD and REV-ERBα knockout (KO) mice, in BV-2 cells",https://doi.org/10.1111/acel.13078,,,,,,,,,,
D01398,NeuroDefend,Aβ,"In 5XFAD and 3XTg-AD mice, pharmacokinetics study, in vitro, in neuronal cells",https://doi.org/10.1016/j.jfda.2019.09.004,,,,,,,,,,
D01399,NeuroDefend,Tau protein,"In 5XFAD and 3XTg-AD mice, pharmacokinetics study, in vitro, in neuronal cells",https://doi.org/10.1016/j.jfda.2019.09.004,,,,,,,,,,
D01400,REV-ERBα,fAβ1-42,"In 5XFAD and REV-ERBα knockout (KO) mice, in BV-2 cells",https://doi.org/10.1111/acel.13078,,,,,,,,,,
D01401,"N- (3- ((1S, 5S, 6S)-3-Amino-1- (methoxymethyl)-5methyl-2-thia-4-azabicyclo[4.1.0]hept-3-en-5-yl)-4, 5-difluorophenyl)-5- (prop-2-yn-1-yloxy)pyrazine-2-carboxamide （8）",Aβ40,"In HEK293 and B16-F1 mouse melanoma cells, in monkey, rats and dogs",https://doi.org/10.1021/acs.jmedchem.9b01034,,,,,,,,,,
D01402,EGFR inhibitor no. 3,AR,"In PC-12 cell, in Drosophila, ",https://doi.org/10.1093/hmg/ddl135,,,,,,,,,,
D01403,EGFR inhibitor no. 4,AR,"In PC-12 cell, in Drosophila, ",https://doi.org/10.1093/hmg/ddl135,,,,,,,,,,
D01404,EGFR inhibitor no. 3,Htt,"In PC-12 cell, in Drosophila, ",https://doi.org/10.1093/hmg/ddl135,,,,,,,,,,
